Date,Close,High,Low,Open,Volume
2012-05-18,37.93232345581055,44.649609624651944,37.70411479415053,41.72257890337034,573576400
2012-05-21,33.76502990722656,36.3745529135857,32.74305104049431,36.24556407696098,168192700
2012-05-22,30.758621215820312,33.3284545591225,30.699088930463112,32.35608569746687,101786600
2012-05-23,31.750835418701172,32.24694222211838,31.115819315926274,31.12574167909429,73600000
2012-05-24,32.7728157043457,32.9514144644507,31.522628168605454,32.693440580407206,50237200
2012-05-25,31.661537170410156,32.69344026667106,30.867767013668946,32.643830341561234,37149800
2012-05-29,28.615440368652344,31.443249506485007,28.426919254797564,31.234883666435564,78063400
2012-05-30,27.970504760742188,29.31991410718718,27.64307431511615,28.476533975345603,57267900
2012-05-31,29.369524002075195,29.438978653790837,26.62109177634527,28.32769854884861,111639200
2012-06-01,27.504161834716797,28.923027664136242,27.176731404273646,28.665051886742038,41855500
2012-06-04,26.690547943115234,27.434708212305235,26.234130553077467,26.98821318628969,35230300
2012-06-05,25.668569564819336,27.543852875095975,25.549503086668018,26.492106870165436,42473400
2012-06-06,26.60124397277832,26.958441446000066,25.321289514562228,25.86700619420914,61489200
2012-06-07,26.10514259338379,27.137045776515173,25.946388548670882,26.78977059401913,26159500
2012-06-08,26.88899040222168,27.54385126246974,26.234129541973623,26.343271757016726,38034000
2012-06-11,26.79969024658203,27.851436159505862,26.631013854580324,26.96836663858374,28219600
2012-06-12,27.18665313720703,27.553773013731085,26.750078609245342,27.266030152063948,15816800
2012-06-13,27.057666778564453,27.881204035069292,26.88899038181058,27.444629497736198,17102800
2012-06-14,28.069721221923828,28.099486416148306,27.166805183007206,27.434703286010038,16855000
2012-06-15,29.77633285522461,29.865632238098286,28.129258292772775,28.288012330659885,43563800
2012-06-18,31.165430068969727,31.830215171444156,29.18100280247055,29.726719543758897,42978900
2012-06-19,31.661537170410156,31.929435307996815,30.46095957177691,31.294419182603846,30849000
2012-06-20,31.35395050048828,31.681380916568653,30.90745361833447,31.671458553354427,15553600
2012-06-21,31.59208106994629,32.2469418923606,31.264650658739136,31.423404682809437,21875300
2012-06-22,32.79266357421875,33.18955058693046,31.81037408449963,32.157647381876075,74834000
2012-06-25,31.81037139892578,32.76289560702344,31.30434031119001,32.604141572340495,24352900
2012-06-26,32.84226608276367,33.1796188318341,32.24693948322489,32.435458689913524,24858700
2012-06-27,31.97903823852539,32.6438232015756,31.651607883924335,32.20724687211163,28568000
2012-06-28,31.115821838378906,31.939357230615492,30.659402558136158,31.71114853674283,17713300
2012-06-29,30.85784149169922,31.74091093724958,30.520488736489543,31.671456292205907,19526900
2012-07-02,30.530412673950195,31.482936813681548,30.3121244725555,31.00667474381587,14122000
2012-07-03,30.95706558227539,31.195196623062458,30.56017862179966,30.669322725180216,8763600
2012-07-05,31.224960327148438,31.383714346748075,30.778465356710896,31.076128670335923,10032100
2012-07-06,31.48293685913086,31.65161324568061,31.01659715160966,31.195195901191425,10945600
2012-07-09,31.919509887695312,32.623984424539515,31.740913028315966,31.85005523807602,17785200
2012-07-10,31.224960327148438,32.227096258681904,30.917374650736285,32.177486337243465,14269500
2012-07-11,30.72885513305664,31.31426132031273,30.31212533691667,31.23488430640499,13030300
2012-07-12,30.570098876953125,31.155505021538318,30.361734940319657,30.46095667359628,11300700
2012-07-13,30.48080062866211,30.828075761669574,30.322046606572506,30.798310565338536,8108300
2012-07-16,28.03003692626953,30.262517743406043,27.99034747001056,30.262517743406043,24672100
2012-07-17,27.871278762817383,28.367385537673517,26.938597496188645,28.258241441606078,30438600
2012-07-18,28.883337020874023,29.061935762517592,27.930811029607383,28.089565046068966,16841800
2012-07-19,28.77419090270996,29.270297642411858,28.40707108263187,29.180998277865754,13685100
2012-07-20,28.53606414794922,29.240534914926144,28.49637469445893,28.774195191399052,11869100
2012-07-23,28.526142120361328,28.7741955301036,27.79190425462388,27.901048360509627,12390700
2012-07-24,28.228479385375977,29.22069304542438,27.881204225859562,28.595597379795358,11539800
2012-07-25,29.111549377441406,29.260381050199808,27.861359919775513,28.16894562914253,17230200
2012-07-26,26.64093589782715,28.010189851596582,26.52186943152241,27.533927771372195,64597400
2012-07-27,23.5253849029541,24.348924055197493,22.106520962907705,23.00943523952694,123102300
2012-07-30,22.969743728637695,23.85281509136093,22.850679160234982,23.813125640228563,29285900
2012-07-31,21.54095458984375,23.18803077253861,21.441734751937965,23.18803077253861,56179400
2012-08-01,20.71742057800293,21.411970903368324,20.677733015337775,21.332593885540625,44604400
2012-08-02,19.883962631225586,20.677732801285597,19.66567441508606,20.608278147967518,56374500
2012-08-03,20.925785064697266,21.98745331842821,19.745050345759434,20.201469587805704,80647000
2012-08-06,21.749324798583984,21.977533499779813,21.134151460037092,21.223450846156762,27778900
2012-08-07,20.55866241455078,22.27519315573557,20.34037613247678,22.02713978826634,36782900
2012-08-08,20.55866241455078,20.985314509397377,20.062555679612323,20.548740052752372,29537400
2012-08-09,20.846406936645508,21.005160953428852,20.44952189468714,20.58843118624828,15610700
2012-08-10,21.640180587768555,21.650102952015278,20.96547495897106,21.243295480386934,25794700
2012-08-13,21.431814193725586,22.27519613439829,21.23337071621533,21.977530918132903,24973100
2012-08-14,20.2213134765625,21.43181534807969,20.092326533981456,21.243294223540605,39308800
2012-08-15,21.034929275512695,21.243293225080414,20.241157252523244,20.479288291670898,47861100
2012-08-16,19.715286254882812,20.32053530052271,19.536687493301496,20.2808477382254,157565300
2012-08-17,18.901668548583984,19.923649250079876,18.852058624990814,19.854194600050526,129293400
2012-08-20,19.85419464111328,19.973259214982054,18.604005260507503,18.901668587676713,101186600
2012-08-21,19.010812759399414,19.824427622928415,18.94135810897581,19.42754255443833,70640600
2012-08-22,19.28863525390625,19.377934640139415,18.812371229830212,19.20925823197649,49892200
2012-08-23,19.28863525390625,19.576376248715068,19.20925823197649,19.3481675472292,32813700
2012-08-24,19.258865356445312,19.52676347613244,19.100111335704174,19.368009455391302,29622200
2012-08-27,19.000890731811523,19.377932972911232,18.951280807060293,19.338243519112392,20704000
2012-08-28,19.18941307067871,19.229100634499957,18.802450334058722,18.951282010258915,25417000
2012-08-29,18.95128059387207,19.229099197349417,18.9215135038578,19.169566909818172,16124700
2012-08-30,18.94135856628418,19.298556082797855,18.911591475742263,19.119957324541016,30647500
2012-08-31,17.919376373291016,18.55439433892895,17.88961117767328,18.534549613519008,58764200
2012-09-04,17.59194564819336,18.12774186935522,17.413346907806073,17.939220766446734,46622400
2012-09-05,18.435331344604492,18.60400775730395,18.038446224281515,18.127745612916378,60781800
2012-09-06,18.812368392944336,19.110033599666437,18.574237363064974,18.59408208867922,46066500
2012-09-07,18.832216262817383,19.26879083673604,18.633774651034365,18.951282743885205,36371700
2012-09-10,18.66353988647461,19.05050453128817,18.405564087431408,18.911593321035667,24797800
2012-09-11,19.278711318969727,19.42754298640055,18.703227483739166,18.77268213570706,50508200
2012-09-12,20.767032623291016,20.995241315470665,20.12209410984977,20.598356222006622,121584000
2012-09-13,20.548742294311523,21.31274720365749,20.44952245049804,20.79679568883965,65041600
2012-09-14,21.82870101928711,21.908078038202802,20.737265589823274,20.965474282643715,72819800
2012-09-17,21.352436065673828,22.572858278858973,21.332591340460127,22.49348127050133,50667600
2012-09-18,21.6997127532959,21.808854964855247,21.203605942125414,21.431814621064486,36760500
2012-09-19,23.108657836914062,23.188034856717866,21.600492568144336,21.818778899480442,78782800
2012-09-20,22.414108276367188,23.059046821339525,22.36449834694528,22.840760482386617,57248900
2012-09-21,22.682003021240234,23.059043348556493,22.424027263603968,22.79114522803069,51218100
2012-09-24,20.62812042236328,21.808853173359278,20.201468297004585,21.610411600690515,79106500
2012-09-25,20.122089385986328,21.04484630197721,20.062555216569915,21.03492583290477,46291700
2012-09-26,20.459444046020508,20.618198061164456,19.645827352786352,19.993102470600164,38271900
2012-09-27,20.161779403686523,20.836484932884233,20.003025384169085,20.826562570102244,30215900
2012-09-28,21.49134635925293,21.77908921077669,20.340378738152378,20.40983338714163,65486000
2012-10-01,21.818777084350586,22.414105629601753,21.560801318325172,21.908076460763127,51262700
2012-10-02,22.09659767150879,22.314883985620998,21.650100787532363,21.908076554663488,29341400
2012-10-03,21.660024642944336,22.31488552289155,21.630257551129496,22.126364393059045,32000100
2012-10-04,21.779088973999023,22.225583952288844,21.243292729054566,22.146206941093062,46892100
2012-10-05,20.7471866607666,21.461579786486215,20.7174195708418,21.32267048516506,40529300
2012-10-08,20.24115753173828,20.588432678305544,20.00302648930575,20.24115753173828,32236700
2012-10-09,20.072481155395508,20.38998921221385,19.814505386106276,20.231235183804678,27161800
2012-10-10,19.48707389831543,19.78473910464747,19.298554682718716,19.77481674185335,39321800
