Date,Close,High,Low,Open,Volume
2012-01-03,0.3214168846607208,0.3296583460407917,0.3207300916639631,0.32736902695476233,468044000
2012-01-04,0.3250795900821686,0.326453175462678,0.31866957045728916,0.32164565392139377,347372000
2012-01-05,0.3367552161216736,0.33835774260063306,0.32210372869323284,0.3234773150207646,563548000
2012-01-06,0.3328632712364197,0.33675506098418634,0.328971481488653,0.3365261482287324,533252000
2012-01-09,0.3328632712364197,0.3392732923277144,0.33057397993885046,0.3330922112823786,508244000
2012-01-10,0.33148977160453796,0.33812873446542896,0.3292004797126125,0.3378997943600316,546328000
2012-01-11,0.32485079765319824,0.33148973243919033,0.3234772117641267,0.3285136478732078,484272000
2012-01-12,0.3227904140949249,0.3257664986173467,0.3156935992561121,0.32553758583285786,652364000
2012-01-13,0.3143201768398285,0.32118805457877975,0.31271767749217727,0.3205012613467806,504300000
2012-01-17,0.30951258540153503,0.31912763401492816,0.30905473244149595,0.31912763401492816,627176000
2012-01-18,0.3200432062149048,0.3225614373787269,0.31386212561066323,0.3154646239465032,632676000
2012-01-19,0.3285136818885803,0.32897156209268713,0.3193565144546304,0.32279045224236164,608312000
2012-01-20,0.3255375921726227,0.33194761420178587,0.32439294635636173,0.32805579659409145,546272000
2012-01-23,0.33446580171585083,0.3346947417837336,0.32164575830558373,0.32576648849392015,562792000
2012-01-24,0.3420204818248749,0.34339406770194164,0.331947609694747,0.33217652248058577,730920000
2012-01-25,0.3399600684642792,0.3408757740220932,0.3232482100648929,0.332863254874458,1274152000
2012-01-26,0.3367552161216736,0.34888849833699614,0.3349238040723213,0.3449966795058288,799672000
2012-01-27,0.3413335680961609,0.3431649787503846,0.33194746568602923,0.33469460895786146,449996000
2012-01-30,0.33881545066833496,0.340417949171231,0.33034505075637366,0.33538151360905527,399076000
2012-01-31,0.3381287157535553,0.33996015462384715,0.33217654624773446,0.3397312145311192,357900000
2012-02-01,0.341791570186615,0.34568336046402626,0.3372129869683643,0.3420204829732223,428020000
2012-02-02,0.35461172461509705,0.35598528363428417,0.34018915023475366,0.34362311600901435,696236000
2012-02-03,0.3621664047241211,0.36514249028353407,0.35919031916470817,0.3598771123384985,495232000
2012-02-06,0.35941922664642334,0.36079278557862254,0.35621420122359426,0.36033493260122285,278868000
2012-02-07,0.3603349030017853,0.3623952548760958,0.353924879973189,0.3598770500619955,410296000
2012-02-08,0.3733838200569153,0.3804806075362507,0.35850339758941946,0.3603348363000734,847612000
2012-02-09,0.373154878616333,0.3800227532882299,0.37246808569104173,0.377962401802864,561944000
2012-02-10,0.3639977276325226,0.3708656025920679,0.36193734877035344,0.36949201668395515,440268000
2012-02-13,0.369720995426178,0.3745285193167729,0.3621663267226055,0.373154933265028,610668000
2012-02-14,0.3717813193798065,0.37498634416376236,0.36651594296299406,0.3697209677469499,453756000
2012-02-15,0.3701789081096649,0.38689077437204283,0.36926320212100805,0.3752153729188271,1110856000
2012-02-16,0.37658894062042236,0.37956502608823284,0.3433941747600958,0.34476776106539825,1888588000
2012-02-17,0.3628530502319336,0.37933594324246617,0.3594191130509682,0.3768177390173956,1020360000
2012-02-21,0.36468443274497986,0.37361265712564223,0.3619372615904659,0.3626240543790944,518176000
2012-02-22,0.3621664047241211,0.37178142728563235,0.3617085517051002,0.3628531978979115,492432000
2012-02-23,0.3642265796661377,0.36628695818461077,0.3571297658089049,0.3628530212776603,323968000
2012-02-24,0.3614794909954071,0.36582916145176747,0.3598769923180149,0.36537128129493357,366668000
2012-02-27,0.3541538119316101,0.35850345569520337,0.349117347838381,0.3569009567975907,745268000
2012-02-28,0.35094884037971497,0.35827459752715324,0.3472859618059958,0.3541538659543484,699884000
2012-02-29,0.34682798385620117,0.3580455283903309,0.3465990710843864,0.352093359675037,689196000
2012-03-01,0.3491174578666687,0.35323819010959095,0.34682816520843646,0.3482017517195843,449944000
2012-03-02,0.35209357738494873,0.3571300162556426,0.347972844748736,0.347972844748736,684076000
2012-03-05,0.3401890695095062,0.3502619697125462,0.33767086492662923,0.3495751767206668,514848000
2012-03-06,0.3369840681552887,0.3390444198173083,0.3310318986797714,0.336297275171112,471400000
2012-03-07,0.33904436230659485,0.3404179480419524,0.3342368668138548,0.3388154495443724,441984000
2012-03-08,0.3401890695095062,0.34362303446890335,0.3381287178243786,0.33996015670588686,430852000
2012-03-09,0.3392733335494995,0.3436230039176699,0.337441894830823,0.3411047722681761,367836000
2012-03-12,0.3340080678462982,0.3429363243164109,0.33309236182960233,0.3406470319841539,299948000
2012-03-13,0.33858656883239746,0.340418007703684,0.3337790452065841,0.33538157127552887,553288000
2012-03-14,0.32897159457206726,0.33927340895235947,0.3278269485298126,0.3385866158689038,735708000
2012-03-15,0.3337790071964264,0.33561044585915195,0.32874257134181156,0.32988721709470165,382380000
2012-03-16,0.33423683047294617,0.3356103887684537,0.33217645209393065,0.3340078904451102,428340000
2012-03-19,0.3351525664329529,0.3376707978057766,0.3335500679641129,0.3360682993369366,405400000
2012-03-20,0.32965829968452454,0.33332114966798077,0.32668221531074276,0.33332114966798077,449616000
2012-03-21,0.3310319781303406,0.3340080635823858,0.32599554052177326,0.32965841912283145,467840000
2012-03-22,0.33057403564453125,0.33332118020644,0.3275979509980844,0.3285136567552175,425372000
2012-03-23,0.3330923020839691,0.33400800793641794,0.3273690449893705,0.32965836420151734,315456000
2012-03-26,0.3369840681552887,0.33858656692469397,0.3330922776323014,0.336297275171112,288600000
2012-03-27,0.3392733335494995,0.3433940638438947,0.33767083490459815,0.3383576278354154,419968000
2012-03-28,0.34705686569213867,0.35163544784635914,0.3411046979754512,0.34362292907647335,892448000
2012-03-29,0.348659485578537,0.3514066303710003,0.34224946286911473,0.34659913380681745,372700000
2012-03-30,0.3525514304637909,0.35461181042693474,0.34659928535926415,0.3516357242294095,527240000
2012-04-02,0.35094884037971497,0.3546117189534341,0.3459124028087387,0.3516356335236019,407776000
2012-04-03,0.34522560238838196,0.3539249183497181,0.34339416314012444,0.3534670653602828,430476000
2012-04-04,0.33538156747817993,0.3443097943501603,0.3333211885373697,0.33996015095930016,495896000
2012-04-05,0.33492371439933777,0.3399601507676284,0.3337790412391929,0.33583942017884144,369424000
2012-04-09,0.33057403564453125,0.33171868148620237,0.32416401347307106,0.3296583298873981,365504000
2012-04-10,0.3241640031337738,0.33377902243903573,0.32256150446464826,0.3292004392183864,470360000
2012-04-11,0.32828471064567566,0.33538152506003016,0.3273689776909649,0.3285136234164733,372960000
2012-04-12,0.33606839179992676,0.3378998035307627,0.3273690496258922,0.3287426357145319,384868000
2012-04-13,0.3241640031337738,0.33492369553470674,0.3239350630565379,0.33309225678834525,311324000
2012-04-16,0.3202723264694214,0.32736911660467555,0.31500694843970484,0.3264534105519067,463468000
2012-04-17,0.3209589123725891,0.3250796418802138,0.31981426680327685,0.32118785240265274,460696000
2012-04-18,0.31752505898475647,0.3205011437040079,0.31363326848597084,0.31889864494456793,400764000
2012-04-19,0.31271758675575256,0.32530869229046355,0.31111506058256133,0.31340435249796333,667188000
2012-04-20,0.306536465883255,0.31546472041107154,0.30584967287488274,0.31454898730307146,509592000
2012-04-23,0.30287355184555054,0.30424713769818174,0.29554782430936966,0.3012710532111529,706244000
2012-04-24,0.2934875786304474,0.3063076553912068,0.29188507926929763,0.30378942261617115,730440000
2012-04-25,0.2994396388530731,0.30172893059993755,0.29234282352158925,0.2978371400883701,727112000
2012-04-26,0.299668550491333,0.30218678208998945,0.29715031889267657,0.2992106976435339,539208000
2012-04-27,0.2971503436565399,0.3010421614134369,0.2939453461643412,0.2992107225791048,475356000
2012-04-30,0.29760825634002686,0.299210782698627,0.29348752495744096,0.29554790429399164,262268000
2012-05-01,0.30287355184555054,0.30607857640485403,0.2960056771634107,0.2960056771634107,408680000
2012-05-02,0.29417431354522705,0.3028736291545541,0.29257181450178876,0.3017289830820246,684008000
2012-05-03,0.28913775086402893,0.2966924171238157,0.28730631248430744,0.29486097874409417,419536000
2012-05-04,0.28066736459732056,0.2889088240375002,0.28066736459732056,0.2873063256159387,545092000
2012-05-07,0.2854749858379364,0.290511450176041,0.2831856937898939,0.28570392595894617,604440000
2012-05-08,0.2852458953857422,0.28707730605135157,0.27792014356131706,0.28295657747273667,462312000
2012-05-09,0.2863906919956207,0.2886799838275496,0.27746243747679133,0.2802095822170037,520608000
2012-05-10,0.2843303382396698,0.28959571537911766,0.27975175416893494,0.2891378624301469,597092000
2012-05-11,0.302415668964386,0.31317536006380553,0.30127102329768224,0.3079099845388672,1435140000
2012-05-14,0.3005843460559845,0.30516293048390103,0.2937164694141096,0.29989755293369386,437472000
2012-05-15,0.29760825634002686,0.3072233053295659,0.2962346974061752,0.3005843416324787,599940000
2012-05-16,0.2916560769081116,0.3015000375216562,0.29074034377515856,0.29806609967673453,470484000
2012-05-17,0.28959566354751587,0.29554783269036217,0.28959566354751587,0.2928006881977057,335364000
2012-05-18,0.2765466272830963,0.2916559873688499,0.27517306894112137,0.2902824017363713,567288000
2012-05-21,0.2813541889190674,0.28272777474298494,0.2751731072924534,0.277004545960841,416260000
2012-05-22,0.27792033553123474,0.28158321397353375,0.2737996041062773,0.2811253609908753,410140000
2012-05-23,0.2847880721092224,0.2852459521572519,0.27082338561637803,0.2749441150151274,496000000
2012-05-24,0.2772335112094879,0.2868485592157247,0.2751731593741587,0.2863907062845974,520420000
2012-05-25,0.28387251496315,0.2861618072378112,0.27700463813916654,0.27700463813916654,391752000
2012-05-29,0.2911982536315918,0.29302969296506964,0.28730646210452476,0.2884511082766337,310000000
2012-05-30,0.28776416182518005,0.2900534529499076,0.28272772680888003,0.28799310185385396,379792000
2012-05-31,0.2845592498779297,0.2889088933935673,0.28089637207175305,0.287764247490451,358192000
2012-06-01,0.2742574214935303,0.2813542373204575,0.2737995685702958,0.2786070924905384,440984000
2012-06-04,0.2685340940952301,0.27723340563590443,0.26624480302086856,0.27563090734195184,432856000
2012-06-05,0.2763178050518036,0.2770045980930166,0.2671606372769973,0.2671606372769973,365224000
2012-06-06,0.2836434543132782,0.2843302471619953,0.276317727604808,0.2783780788604541,368968000
2012-06-07,0.2721971273422241,0.2893668475692382,0.27196818718686366,0.28776432106275085,526780000
2012-06-08,0.2774624526500702,0.2783781585167134,0.27265492862391133,0.27311278155723295,370308000
2012-06-11,0.28066736459732056,0.29142705533602853,0.279980599052726,0.2863906200294763,839080000
2012-06-12,0.2863906919956207,0.28913783673583315,0.2834146071560109,0.28387246006429445,496128000
2012-06-13,0.2788359820842743,0.286848502306145,0.27746239627289354,0.2861617094004546,494276000
2012-06-14,0.27540209889411926,0.2806674763388322,0.2726549537505128,0.27837818417074095,589884000
2012-06-15,0.2813541889190674,0.28158312898655613,0.2749441672249647,0.27746239880531104,385288000
2012-06-18,0.28387251496315,0.2861618072378112,0.27700463813916654,0.2792939304138277,304424000
2012-06-19,0.3031025528907776,0.30745222410542966,0.29417429763365827,0.2955478837626039,960476000
2012-06-20,0.30791008472442627,0.3136333149201283,0.30424720648297127,0.30607864560369874,972720000
2012-06-21,0.29394546151161194,0.307681217223392,0.2932586682679188,0.307681217223392,516376000
2012-06-22,0.29760825634002686,0.3010422219009447,0.29348752495744096,0.29760825634002686,865360000
2012-06-25,0.288222074508667,0.29875282678778553,0.2870774287083501,0.29783712106373544,494616000
2012-06-26,0.2914271652698517,0.2934875172618622,0.28570393496925073,0.2898246662437864,437152000
2012-06-27,0.3008131682872772,0.30287351955606095,0.2916560030206738,0.2916560030206738,506064000
2012-06-28,0.3031025528907776,0.30493399196586723,0.2955478837626039,0.2980661159021663,545896000
2012-06-29,0.31638050079345703,0.31706729396369343,0.30997047668878025,0.31019941684236496,616508000
2012-07-02,0.30791008472442627,0.3182118990766899,0.30539185252211165,0.3179829862431704,581684000
2012-07-03,0.31592246890068054,0.3166092616820531,0.3076810101052147,0.307909950129173,219284000
2012-07-05,0.31271758675575256,0.3152357914883874,0.30791006281720346,0.31386223271345354,280076000
2012-07-06,0.30676546692848206,0.3113440515065835,0.30333152849490597,0.3104283182166532,382760000
2012-07-09,0.3026445806026459,0.30630745730844117,0.3001263494560988,0.3049338717211422,306336000
