Date,Close,High,Low,Open,Volume
2012-01-02,80.46058654785156,81.75670660958426,80.15681179308504,81.75670660958426,2971018
2012-01-03,81.14913940429688,81.63518859119546,80.72385478990715,80.94662292125415,6299194
2012-01-04,80.82511901855469,81.6959447739429,80.3998295588636,81.61493817472524,12332428
2012-01-05,80.92637634277344,81.00738293624681,80.0352941869703,80.62259680345026,11802169
2012-01-06,81.85795593261719,82.26298887097542,80.33906315858302,80.62259102923147,9126672
2012-01-09,81.81745147705078,81.93896135683293,80.88586610445908,81.67568513684066,7693555
2012-01-10,83.09332275390625,83.3363521782846,81.89847060593164,81.89847060593164,5620843
2012-01-11,82.34400939941406,83.27559494295,82.0199829938701,83.093325276033,8426514
2012-01-12,83.01231384277344,83.19458349908112,82.12123165179747,82.22249471143428,7677382
2012-01-13,83.86289978027344,84.12617605536838,82.7490541686828,82.99207397911015,11932025
2012-01-16,84.69322204589844,84.93624182802937,83.64011706813876,83.78188342151321,9761270
2012-01-17,84.40970611572266,85.13877523461534,83.7616532345719,84.65272594615419,10623854
2012-01-18,84.97675323486328,85.3412829428488,83.84265118242234,83.98440792172929,10380605
2012-01-19,84.73373413085938,85.46279355286467,84.34894795544689,85.19951728111974,9678245
2012-01-20,81.53392791748047,85.58429620703029,80.9263784506058,85.03749687304492,26816137
2012-01-23,82.87055206298828,83.03256524645833,80.35931883641474,81.67569039350279,13773620
2012-01-24,83.41735076904297,83.94389361152103,82.70853828267845,83.07306794285557,9699269
2012-01-25,83.45787048339844,83.8426566808606,82.93131790973517,83.64013053554537,10815356
2012-01-27,81.7364501953125,84.04516721573702,80.88588088144753,84.04516721573702,15923846
2012-01-30,81.35165405273438,82.48575582557817,80.86560493431864,81.8174467119019,12890528
2012-01-31,82.60726165771484,82.9515444273372,81.53391005992718,82.18197231025127,12057997
2012-02-01,81.65543365478516,82.3845026055232,81.12889081029357,82.36425577145606,9047265
2012-02-02,80.62260437011719,81.91871961493136,80.35932810282145,81.83771301385529,11426032
2012-02-03,81.27066802978516,81.51368783667183,79.7922782826969,80.60235393324965,13425304
2012-02-06,81.9794692993164,82.1819857771051,81.10863400343129,81.81745611708544,11001466
2012-02-07,83.25534057617188,83.39709730197731,81.8579623872572,82.78954784653365,12497285
2012-02-08,82.80979919433594,84.02490779904213,81.81746354923149,83.41735831048737,11790665
2012-02-09,82.58702087402344,82.9920634676987,81.81745823847294,82.44526414969374,7897821
2012-02-10,82.5465087890625,82.95155133961472,81.81744952773957,82.56676524900787,10659550
2012-02-13,82.1414794921875,82.93129854061759,81.87820326684566,82.5465124330246,7361450
2012-02-14,82.04023742675781,82.50603024165487,81.81747406611855,82.06049389277842,6626743
2012-02-15,82.28326416015625,82.62753742274137,81.85797466376555,82.26300769480545,16140308
2012-02-16,82.60726165771484,82.87053784949596,81.85794599888634,82.42499204377496,14315043
2012-02-17,83.21483612060547,83.39709614090303,82.26299421226794,82.6882836389556,17137807
2012-02-21,84.00465393066406,84.53119677666464,83.21483484786526,83.21483484786526,16004145
2012-02-22,84.47045135498047,84.81473420266101,83.4781061100426,83.84264542057326,13414034
2012-02-23,84.49069213867188,85.09825119430955,83.29584011639149,84.59195519047672,16977796
2012-02-24,84.81472778320312,85.44253367009294,84.36918191018732,84.4906917953019,9437266
2012-02-27,85.98933410644531,86.23235387989499,84.45018961940576,85.05774868062575,18082222
2012-02-28,85.34127044677734,86.47537233315772,85.07799421576162,85.92857303744583,13655111
2012-02-29,84.10591125488281,86.27286175208462,83.7008782776471,85.4627861700169,13799550
2012-03-01,83.78189086914062,85.01725597951578,82.95156839258532,84.08567043760625,7899192
2012-03-02,83.1338119506836,84.06539730791053,82.38449622392132,83.88313730504099,8889483
2012-03-05,83.84264373779297,84.22742987585441,82.50601567200161,83.0730714616701,12521849
2012-03-06,85.21976470947266,85.74631719713089,83.11357401403198,83.70087663328393,15653513
2012-03-07,85.03750610351562,85.46279559028947,84.28819019923687,85.05776256840836,8176378
2012-03-09,84.34895324707031,86.171611544025,84.06542049312814,85.5235586838092,15399405
2012-03-12,83.76164245605469,85.2197708786088,83.47810972943839,85.2197708786088,5960965
2012-03-13,84.6729507446289,84.85522036308238,83.84262848739772,83.84262848739772,9071489
2012-03-14,86.07034301757812,86.41462585304303,85.05775097331475,85.05775097331475,10193957
2012-03-15,84.6122055053711,86.31336322906857,84.1666692398102,85.86782696350768,16182908
2012-03-16,87.54873657226562,91.13331238354348,84.34894693173021,84.34894693173021,68393522
2012-03-19,89.31063842773438,90.6067535892128,87.26520744068218,87.89301337245449,36871352
2012-03-20,90.5662612915039,90.93080064478175,88.74360303550488,89.2904024378241,16706208
2012-03-21,90.66751098632812,91.09280041734462,89.45240245239361,90.5662479303352,16729914
2012-03-22,88.98661804199219,91.8218779712458,88.35881206790553,90.60675969613924,17163776
2012-03-23,90.10045623779297,91.03204170428678,89.00685758192566,89.67517642948566,12234883
2012-03-26,90.20172119140625,90.84978359012172,89.51315549449583,90.32323108599107,10731514
2012-03-27,91.55859375,92.04463331574574,89.91819577421387,90.6675115852033,11798599
2012-03-28,91.86238861083984,92.30792495373521,90.9713062974513,91.53835255204542,9180072
2012-03-29,90.95104217529297,92.08514421660837,89.81694013397755,90.72827883639677,17370530
2012-03-30,91.90289306640625,92.28767927207304,90.91054766703446,90.97130743744412,14241499
2012-04-02,91.92313385009766,92.49018970204519,91.39659092748671,92.10540352172316,15158558
2012-04-03,91.98387145996094,92.49016742354723,91.7610985402564,92.40916083958102,9157908
2012-04-04,92.10539245605469,92.71295153674853,91.37632348474129,91.74086278419605,7427949
2012-04-09,90.74851989746094,91.96362846242477,90.42449351416295,91.37632582889897,5389468
2012-04-10,92.89521789550781,93.15849415694032,90.4244973625171,90.80928352285767,8546331
2012-04-11,93.05722045898438,93.19898680530703,91.70035526244904,92.71294726522196,9836719
2012-04-12,95.08240509033203,95.18366814231406,92.61168482344671,92.61168482344671,20305963
2012-04-13,95.68995666503906,97.55312735713811,94.2925786459648,95.08239765584331,15111471
2012-04-16,97.6341552734375,98.01894144632075,95.04191512944402,95.48746106756025,6179322
2012-04-17,99.72010040283203,100.24664332086685,97.02659716398688,99.47707096691109,8472158
2012-04-18,97.91767883300781,100.46941568784699,97.49238935720129,99.76060310403516,13522592
2012-04-19,98.84925079345703,99.15303032405787,96.70255687285803,98.30245148941385,9917961
2012-04-20,99.3150405883789,100.20612269241578,98.28220176779686,98.66698787823975,6577127
2012-04-23,99.13280487060547,100.32765716152883,98.84927211284247,99.4365748391263,10268157
2012-04-24,99.25430297851562,99.53782607495934,96.33803653230443,99.2948062780076,9751004
2012-04-25,99.61881256103516,99.96309535100492,98.24169102875088,99.39603964500859,6534970
2012-04-26,100.87445068359375,101.21873356388548,99.03153600391141,99.80110836837557,10960980
2012-04-27,99.55805969238281,102.41356572028945,99.21377691190722,100.73266473570344,9639782
2012-04-30,99.43655395507812,100.97569845077034,99.27454077186755,100.4491459777401,4963863
2012-05-02,99.07203674316406,100.38840846357127,98.62650043334476,99.45682291544291,7452130
2012-05-03,97.89741516113281,99.61881960510782,97.61389210188405,99.39604667332891,5869811
2012-05-04,96.45954132080078,99.21379442313659,96.13551494203054,97.77591292594926,9959642
2012-05-07,95.73045349121094,96.80380510093393,94.51534518248661,95.18365427090527,7872153
2012-05-08,91.90289306640625,97.97844649306471,90.66752784059162,95.99376532191903,17683414
2012-05-09,97.16834259033203,97.6138884371627,91.9838729921608,93.15847810683148,20744163
2012-05-10,96.90507507324219,98.58598593841994,95.73046985312943,97.77591038495032,10151209
2012-05-11,94.8799057006836,96.47980059350881,93.70530029861926,96.2772840806697,8122806
2012-05-14,94.98115539550781,95.5887144760652,93.96856334630955,94.77863891118739,5167041
2012-05-15,93.50276184082031,95.42668270264673,93.1989823290595,94.17107099013695,7908658
2012-05-16,92.06488037109375,93.56351183994516,91.70035073403142,92.75344597980667,7945009
2012-05-17,95.08240509033203,95.85197732812748,92.75345117070242,92.75345117070242,15783926
2012-05-18,97.02660369873047,97.61391604979751,93.15850445913725,94.06983361552797,13048512
2012-05-21,95.12290954589844,97.59362959285424,94.77862675292049,97.0670868011664,6460492
2012-05-22,94.27235412597656,96.88484115416769,93.1990021897164,96.11526879440358,10645458
2012-05-23,93.84706115722656,94.37360405967014,93.15849542643421,93.58378489220632,6794965
2012-05-24,94.51538848876953,95.06218795961485,93.56354631103217,93.84707909413622,9014464
2012-05-25,93.9078140258789,95.5887251015765,93.48252454773335,94.37360680539082,14231517
2012-05-28,95.20392608642578,95.58871221131605,94.00906441585052,94.3735940789906,5509054
2012-05-29,93.52299499511719,95.5684350645632,93.15846541087652,95.4874284902875,8218101
2012-05-30,93.92807006835938,94.92040576117581,93.36101422418058,93.5230274289182,8467690
2012-05-31,92.89521789550781,94.17108627543756,92.14590203844307,92.83446775985216,32058738
